,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,
0,146.5466006,-1.528962108,0.133105088,1,1,0,9,2,,,,,,,,,
0,159.1898376,-1.516667738,0.080758512,1,1,0,10,2,,,,,,,,,
0,157.8287589,-1.456024708,0.071845029,1,1,0,11,2,,,,,,,,,
0,126.2976366,-1.70097103,0.27992011,1,1,0,0,3,,,,,,,,,
0,98.52504862,-1.590952132,0.242566307,1,1,1,0,3,,,,,,,,,
0,87.96426743,-1.676023187,0.199601451,1,1,2,0,3,,,,,,,,,
0,169.3736,-1.691154436,0.327996569,1,1,3,0,3,,,,,,,,,
0,126.2976366,-1.70097103,0.27992011,1,1,0,0,3,,,,,,,,,
0,316.5469302,-1.768793651,0.170543178,1,1,0,1,3,,,,,,,,,
0,241.6316041,-1.894892995,0.143389261,1,1,0,2,3,,,,,,,,,
0,218.2657983,-1.920011206,0.137440059,1,1,0,3,3,,,,,,,,,
0,222.3156455,-1.899563896,0.145300757,1,1,0,4,3,,,,,,,,,
0,233.0295611,-1.855511476,0.154501654,1,1,0,5,3,,,,,,,,,
0,227.3537965,-1.746720365,0.148942115,1,1,0,6,3,,,,,,,,,
0,34.59989304,-1.468164383,0.19962168,1,1,0,7,3,,,,,,,,,
0,130.5622683,-1.710070588,0.292366107,1,1,0,8,3,,,,,,,,,
0,131.2017853,-1.746013372,0.214305411,1,1,0,9,3,,,,,,,,,
0,104.188994,-1.718757535,0.261744396,1,1,0,10,3,,,,,,,,,
0,83.2334633,-1.627624577,0.341739363,1,1,0,11,3,,,,,,,,,
0,133.5092521,-1.757869179,0.308208257,1,1,0,0,4,,,,,,,,,
0,85.90687755,-1.476153757,0.237953153,1,1,1,0,4,,,,,,,,,
0,92.27450535,-1.644816261,0.228486114,1,1,2,0,4,,,,,,,,,
0,135.4889482,-1.737359334,0.272305515,1,1,3,0,4,,,,,,,,,
0,133.5092521,-1.757869179,0.308208257,1,1,0,0,4,,,,,,,,,
0,294.6830813,-1.938289467,0.179019296,1,1,0,1,4,,,,,,,,,
0,256.9972996,-2.025026755,0.159539659,1,1,0,2,4,,,,,,,,,
0,234.764347,-2.017172807,0.145078916,1,1,0,3,4,,,,,,,,,
0,222.7765445,-2.002382919,0.145762708,1,1,0,4,4,,,,,,,,,
0,221.9844951,-1.988868696,0.168977266,1,1,0,5,4,,,,,,,,,
0,188.8940293,-1.802476984,0.190852641,1,1,0,6,4,,,,,,,,,
0,57.37301663,-1.420583725,0.257436559,1,1,0,7,4,,,,,,,,,
0,86.8001425,-1.587885438,0.256831047,1,1,0,8,4,,,,,,,,,
0,99.84457085,-1.726969845,0.193744353,1,1,0,9,4,,,,,,,,,
0,88.3252425,-1.731078091,0.221561333,1,1,0,10,4,,,,,,,,,
0,53.47605141,-1.636879455,0.299856707,1,1,0,11,4,,,,,,,,,
0,130.933227,-1.683273833,0.303719656,1,1,0,0,5,,,,,,,,,
0,66.11955066,-1.383303366,0.208397211,1,1,1,0,5,,,,,,,,,
0,134.9914943,-1.712118243,0.253214525,1,1,2,0,5,,,,,,,,,
0,73.74727466,-1.580550136,0.215071384,1,1,3,0,5,,,,,,,,,
0,130.933227,-1.683273833,0.303719656,1,1,0,0,5,,,,,,,,,
0,293.0613594,-1.881037842,0.166788396,1,1,0,1,5,,,,,,,,,
0,305.3897326,-1.999677245,0.150400729,1,1,0,2,5,,,,,,,,,
0,303.5621998,-2.059009902,0.157431969,1,1,0,3,5,,,,,,,,,
0,319.542628,-2.118107782,0.189274862,1,1,0,4,5,,,,,,,,,
0,323.4859959,-2.102022647,0.218245859,1,1,0,5,5,,,,,,,,,
0,272.6021754,-2.002771141,0.240888989,1,1,0,6,5,,,,,,,,,
0,71.72105455,-1.466890242,0.296397188,1,1,0,7,5,,,,,,,,,
0,44.75246133,-1.442487934,0.248488655,1,1,0,8,5,,,,,,,,,
0,52.5928381,-1.552484633,0.20151012,1,1,0,9,5,,,,,,,,,
0,46.53817545,-1.629947931,0.178443288,1,1,0,10,5,,,,,,,,,
0,26.96068978,-1.578038592,0.233843364,1,1,0,11,5,,,,,,,,,
0,31.95247222,-1.3071692,0.33160835,1,1,0,0,6,,,,,,,,,
0,49.51811113,-1.329790681,0.234008405,1,1,1,0,6,,,,,,,,,
0,75.98387498,-1.430594333,0.255625118,1,1,2,0,6,,,,,,,,,
0,98.44035267,-1.550821487,0.207136808,1,1,3,0,6,,,,,,,,,
0,31.95247222,-1.3071692,0.33160835,1,1,0,0,6,,,,,,,,,
0,233.2546401,-1.5690122,0.229595993,1,1,0,1,6,,,,,,,,,
0,312.7413329,-1.788474445,0.20379454,1,1,0,2,6,,,,,,,,,
0,351.0814323,-1.930925907,0.202004255,1,1,0,3,6,,,,,,,,,
0,380.6610905,-2.03855454,0.222398373,1,1,0,4,6,,,,,,,,,
0,393.246164,-2.093004384,0.260675387,1,1,0,5,6,,,,,,,,,
0,354.0101775,-2.06005931,0.280802024,1,1,0,6,6,,,,,,,,,
0,109.6753606,-1.49866889,0.311362931,1,1,0,7,6,,,,,,,,,
0,56.18244668,-1.390167392,0.299434404,1,1,0,8,6,,,,,,,,,
0,41.86374302,-1.404410181,0.273307153,1,1,0,9,6,,,,,,,,,
0,47.55991194,-1.477864272,0.220839218,1,1,0,10,6,,,,,,,,,
0,45.96530027,-1.478679684,0.225119215,1,1,0,11,6,,,,,,,,,
0,157.1292235,-1.436367287,0.273545218,1,1,0,0,7,,,,,,,,,
0,47.63114258,-1.239287719,0.269989972,1,1,1,0,7,,,,,,,,,
0,34.26809199,-1.075547348,0.291016661,1,1,2,0,7,,,,,,,,,
0,84.16314721,-1.08064321,0.331995054,1,1,3,0,7,,,,,,,,,
0,157.1292235,-1.436367287,0.273545218,1,1,0,0,7,,,,,,,,,
0,279.8375846,-1.570341176,0.226139094,1,1,0,1,7,,,,,,,,,
0,340.9155104,-1.624760026,0.212744578,1,1,0,2,7,,,,,,,,,
0,370.3970413,-1.693838575,0.205945513,1,1,0,3,7,,,,,,,,,
0,389.5465799,-1.778793159,0.203236229,1,1,0,4,7,,,,,,,,,
0,355.263223,-1.773213515,0.224549302,1,1,0,5,7,,,,,,,,,
0,330.0805672,-1.784767241,0.240993137,1,1,0,6,7,,,,,,,,,
0,193.7903309,-1.584500912,0.259437333,1,1,0,7,7,,,,,,,,,
0,131.9202004,-1.456124842,0.259716591,1,1,0,8,7,,,,,,,,,
0,119.9395263,-1.402921156,0.273081073,1,1,0,9,7,,,,,,,,,
0,143.4320119,-1.432202799,0.261120392,1,1,0,10,7,,,,,,,,,
0,159.1851566,-1.431214988,0.273558998,1,1,0,11,7,,,,,,,,,
0,12.01198659,-1.1137941,0.470137102,1,2,0,0,0,,,,,,,,,
0,2.280198163,-0.673416307,0.572562442,1,2,1,0,0,,,,,,,,,
0,182.3984981,-1.723954469,0.219242153,1,2,2,0,0,,,,,,,,,
0,15.60708715,-1.135283705,0.4666055,1,2,3,0,0,,,,,,,,,
0,12.01198659,-1.1137941,0.470137102,1,2,0,0,0,,,,,,,,,
0,128.6936258,-1.344999316,0.3640708,1,2,0,1,0,,,,,,,,,
0,119.24305,-1.454985931,0.332770259,1,2,0,2,0,,,,,,,,,
0,111.7046739,-1.562963468,0.33113861,1,2,0,3,0,,,,,,,,,
0,194.3934872,-1.731871146,0.282425133,1,2,0,4,0,,,,,,,,,
0,183.5291758,-1.730671656,0.222103331,1,2,0,5,0,,,,,,,,,
0,155.1632403,-1.671090618,0.223526287,1,2,0,6,0,,,,,,,,,
0,35.98732935,-0.945031345,0.445346988,1,2,0,7,0,,,,,,,,,
0,-1.425174167,-0.410409462,0.637958525,1,2,0,8,0,,,,,,,,,
0,25.00445722,-1.189149163,0.271668703,1,2,0,9,0,,,,,,,,,
0,13.66765587,-1.123803223,0.346644025,1,2,0,10,0,,,,,,,,,
0,6.126876077,-1.007762326,0.552694805,1,2,0,11,0,,,,,,,,,
0,19.2019692,-1.262511563,0.377710742,1,2,0,0,1,,,,,,,,,
0,0.320095474,-0.537217166,0.445073825,1,2,1,0,1,,,,,,,,,
0,177.1823894,-1.756108246,0.143292092,1,2,2,0,1,,,,,,,,,
0,40.45613302,-1.39617149,0.325064796,1,2,3,0,1,,,,,,,,,
0,19.2019692,-1.262511563,0.377710742,1,2,0,0,1,,,,,,,,,
0,152.9241344,-1.353459693,0.316020901,1,2,0,1,1,,,,,,,,,
0,199.4139047,-1.523725074,0.283232168,1,2,0,2,1,,,,,,,,,
0,317.0110341,-1.760531431,0.246007202,1,2,0,3,1,,,,,,,,,
0,409.2646816,-1.898773655,0.231674871,1,2,0,4,1,,,,,,,,,
0,523.7181648,-1.96460244,0.185171626,1,2,0,5,1,,,,,,,,,
0,651.2203592,-1.954415524,0.182736609,1,2,0,6,1,,,,,,,,,
0,255.4435403,-1.105734961,0.30473213,1,2,0,7,1,,,,,,,,,
0,-1.080369118,-0.532480174,0.448943163,1,2,0,8,1,,,,,,,,,
0,7.723250422,-1.19153939,0.24434683,1,2,0,9,1,,,,,,,,,
0,15.19197893,-1.274846736,0.233577209,1,2,0,10,1,,,,,,,,,
0,21.7990153,-1.29271778,0.327993418,1,2,0,11,1,,,,,,,,,
0,10.29968825,-0.985301872,0.942699489,1,2,0,0,2,,,,,,,,,
0,22.0111582,-0.659241133,0.767071253,1,2,1,0,2,,,,,,,,,
0,151.2911177,-1.651545173,0.428782222,1,2,2,0,2,,,,,,,,,
0,9.243441149,-0.979880909,0.94667165,1,2,3,0,2,,,,,,,,,
0,10.29968825,-0.985301872,0.942699489,1,2,0,0,2,,,,,,,,,
0,140.7986002,-1.184853978,0.710219468,1,2,0,1,2,,,,,,,,,
0,212.0520042,-1.463093926,0.552857225,1,2,0,2,2,,,,,,,,,
0,307.3904449,-1.754147827,0.406798534,1,2,0,3,2,,,,,,,,,
0,378.7245727,-1.884234881,0.324535194,1,2,0,4,2,,,,,,,,,
0,382.9573305,-1.859758275,0.268743938,1,2,0,5,2,,,,,,,,,
0,324.3339848,-1.693469269,0.271854709,1,2,0,6,2,,,,,,,,,
0,161.7998149,-1.067381665,0.492745736,1,2,0,7,2,,,,,,,,,
0,48.76968198,-0.599045851,0.700971664,1,2,0,8,2,,,,,,,,,
0,20.32712584,-1.166113782,0.600213866,1,2,0,9,2,,,,,,,,,
0,9.071019201,-1.118288927,0.742287558,1,2,0,10,2,,,,,,,,,
0,10.30764701,-0.985029456,0.941541585,1,2,0,11,2,,,,,,,,,
0,12.81282992,-1.091294484,0.415570915,1,2,0,0,3,,,,,,,,,
0,4.731913176,-0.75000674,0.546500118,1,2,1,0,3,,,,,,,,,
0,181.9187389,-1.734495877,0.221021617,1,2,2,0,3,,,,,,,,,
0,14.56864649,-1.140102148,0.351664289,1,2,3,0,3,,,,,,,,,
0,12.81282992,-1.091294484,0.415570915,1,2,0,0,3,,,,,,,,,
0,124.2206873,-1.186369346,0.330157466,1,2,0,1,3,,,,,,,,,
0,158.0028999,-1.365928924,0.289793271,1,2,0,2,3,,,,,,,,,
0,213.5418992,-1.579508154,0.252667816,1,2,0,3,3,,,,,,,,,
0,248.3608383,-1.737763268,0.230575621,1,2,0,4,3,,,,,,,,,
0,181.2120556,-1.729357375,0.221906019,1,2,0,5,3,,,,,,,,,
0,90.68031615,-1.550825904,0.215478229,1,2,0,6,3,,,,,,,,,
0,14.64924895,-0.966946889,0.393991096,1,2,0,7,3,,,,,,,,,
0,0.623751949,-0.481349273,0.621291996,1,2,0,8,3,,,,,,,,,
0,23.70795663,-1.191570266,0.27783686,1,2,0,9,3,,,,,,,,,
0,17.24273571,-1.020405091,0.28040148,1,2,0,10,3,,,,,,,,,
0,3.277679624,-0.777821793,0.407669641,1,2,0,11,3,,,,,,,,,
0,69.5505765,-1.433165909,0.462306114,1,2,0,0,4,,,,,,,,,
0,2.024978912,-0.709909904,0.237229065,1,2,1,0,4,,,,,,,,,
0,172.2197567,-1.574115019,0.132426243,1,2,2,0,4,,,,,,,,,
0,69.2164592,-1.433052878,0.462043433,1,2,3,0,4,,,,,,,,,
0,69.5505765,-1.433165909,0.462306114,1,2,0,0,4,,,,,,,,,
0,209.1086332,-1.542524365,0.325825808,1,2,0,1,4,,,,,,,,,
0,220.0406353,-1.644763927,0.267473229,1,2,0,2,4,,,,,,,,,
0,231.6812242,-1.694991634,0.218981504,1,2,0,3,4,,,,,,,,,
0,228.4755395,-1.743840219,0.171996698,1,2,0,4,4,,,,,,,,,
0,222.4801427,-1.779376294,0.165429175,1,2,0,5,4,,,,,,,,,
0,151.9730847,-1.508267082,0.161801244,1,2,0,6,4,,,,,,,,,
0,58.3276791,-0.934308547,0.258602443,1,2,0,7,4,,,,,,,,,
0,28.68595327,-0.573084948,0.276006662,1,2,0,8,4,,,,,,,,,
0,27.54656896,-0.970448823,0.136665576,1,2,0,9,4,,,,,,,,,
0,16.04556663,-0.944648634,0.165094722,1,2,0,10,4,,,,,,,,,
0,-1.71631223,-0.83358322,0.295786641,1,2,0,11,4,,,,,,,,,
0,164.3630108,-1.669527411,0.318989863,1,2,0,0,5,,,,,,,,,
0,6.525134455,-0.58126384,0.08860222,1,2,1,0,5,,,,,,,,,
0,134.580766,-1.313740877,0.10443751,1,2,2,0,5,,,,,,,,,
0,297.7650775,-1.803832108,0.277056679,1,2,3,0,5,,,,,,,,,
0,164.3630108,-1.669527411,0.318989863,1,2,0,0,5,,,,,,,,,
0,310.5972367,-1.828180597,0.19908663,1,2,0,1,5,,,,,,,,,
0,328.650613,-1.898418146,0.153089696,1,2,0,2,5,,,,,,,,,
0,341.0670133,-1.932694306,0.151770447,1,2,0,3,5,,,,,,,,,
0,350.1068025,-1.896276298,0.150450933,1,2,0,4,5,,,,,,,,,
0,369.2319452,-1.868601832,0.139881598,1,2,0,5,5,,,,,,,,,
0,305.3934619,-1.612933141,0.130037337,1,2,0,6,5,,,,,,,,,
0,108.672392,-0.876342465,0.15162169,1,2,0,7,5,,,,,,,,,
0,19.62910053,-0.462733365,0.076283779,1,2,0,8,5,,,,,,,,,
0,23.588483,-0.778109608,0.042388318,1,2,0,9,5,,,,,,,,,
0,11.19772166,-0.812815498,0.0795758,1,2,0,10,5,,,,,,,,,
0,-12.36455235,-0.745039309,0.232493831,1,2,0,11,5,,,,,,,,,
0,236.2251068,-1.77321797,0.236637098,1,2,0,0,6,,,,,,,,,
0,0.782791141,-0.417949252,-0.001795217,1,2,1,0,6,,,,,,,,,
0,113.397573,-1.068972779,0.112413279,1,2,2,0,6,,,,,,,,,
0,421.1609608,-1.909757847,0.198175875,1,2,3,0,6,,,,,,,,,
0,236.2251068,-1.77321797,0.236637098,1,2,0,0,6,,,,,,,,,
0,308.2872255,-1.824943027,0.195629996,1,2,0,1,6,,,,,,,,,
0,368.4898918,-1.901795558,0.197223263,1,2,0,2,6,,,,,,,,,
0,420.8280041,-2.021254046,0.205957468,1,2,0,3,6,,,,,,,,,
0,447.0952263,-2.04716586,0.21289017,1,2,0,4,6,,,,,,,,,
0,445.0726626,-2.011800074,0.211189414,1,2,0,5,6,,,,,,,,,
0,417.8103383,-1.898772404,0.204745458,1,2,0,6,6,,,,,,,,,
0,137.053672,-0.960878381,0.162078662,1,2,0,7,6,,,,,,,,,
0,0.347535951,-0.410172456,0.001434071,1,2,0,8,6,,,,,,,,,
0,-9.68703004,-0.691726578,0.063774593,1,2,0,9,6,,,,,,,,,
0,8.495317913,-0.84985674,0.169600474,1,2,0,10,6,,,,,,,,,
0,11.92705271,-0.822712684,0.340898761,1,2,0,11,6,,,,,,,,,
0,3.733892715,-0.833948109,0.448252467,1,2,0,0,7,,,,,,,,,
0,3.968736769,-1.069610475,0.293412649,1,2,1,0,7,,,,,,,,,
0,6.70519953,-0.845800437,0.301505964,1,2,2,0,7,,,,,,,,,
0,5.071527309,-0.839585285,0.446293122,1,2,3,0,7,,,,,,,,,
0,3.733892715,-0.833948109,0.448252467,1,2,0,0,7,,,,,,,,,
0,123.1460171,-1.081986139,0.415227642,1,2,0,1,7,,,,,,,,,
0,247.6119867,-1.464156388,0.35345076,1,2,0,2,7,,,,,,,,,
0,305.0089748,-1.73661701,0.324206173,1,2,0,3,7,,,,,,,,,
0,342.8358678,-1.92070917,0.30803453,1,2,0,4,7,,,,,,,,,
0,322.5410451,-1.896029639,0.30622415,1,2,0,5,7,,,,,,,,,
0,298.6348013,-1.864768308,0.293867607,1,2,0,6,7,,,,,,,,,
0,164.5882062,-1.630127991,0.298100918,1,2,0,7,7,,,,,,,,,
0,19.8639203,-1.296869839,0.299895428,1,2,0,8,7,,,,,,,,,
0,-1.203877968,-1.112121536,0.343132152,1,2,0,9,7,,,,,,,,,
0,6.468869582,-1.017247331,0.386049306,1,2,0,10,7,,,,,,,,,
0,4.049106141,-0.839361099,0.444868533,1,2,0,11,7,,,,,,,,,
0,63.89207935,-1.523723433,0.33980864,1,3,0,0,0,,,,,,,,,
0,18.59018885,-1.34127257,0.208115479,1,3,1,0,0,,,,,,,,,
0,76.2902556,-1.698647208,0.290983918,1,3,2,0,0,,,,,,,,,
0,83.24474832,-1.56804651,0.327666429,1,3,3,0,0,,,,,,,,,
0,63.89207935,-1.523723433,0.33980864,1,3,0,0,0,,,,,,,,,
0,137.0178649,-1.66966999,0.305116096,1,3,0,1,0,,,,,,,,,
0,82.8598727,-1.734657021,0.292610267,1,3,0,2,0,,,,,,,,,
0,74.27272263,-1.700375702,0.294655473,1,3,0,3,0,,,,,,,,,
0,261.3396445,-1.798531094,0.287341338,1,3,0,4,0,,,,,,,,,
0,107.9335338,-1.421401598,0.306332537,1,3,0,5,0,,,,,,,,,
0,12.14595982,-1.1562506,0.358491724,1,3,0,6,0,,,,,,,,,
0,8.942358281,-1.247638425,0.264658501,1,3,0,7,0,,,,,,,,,
0,18.52787358,-1.342004537,0.206313078,1,3,0,8,0,,,,,,,,,
0,28.3765426,-1.4003137,0.205112243,1,3,0,9,0,,,,,,,,,
0,42.76004774,-1.467344555,0.216612709,1,3,0,10,0,,,,,,,,,
0,82.44526949,-1.580009056,0.358937879,1,3,0,11,0,,,,,,,,,
0,48.76922553,-1.482315364,0.328786054,1,3,0,0,1,,,,,,,,,
0,29.7323187,-1.478020101,0.11488606,1,3,1,0,1,,,,,,,,,
0,75.96209644,-1.700745476,0.293737548,1,3,2,0,1,,,,,,,,,
0,66.15211893,-1.526397253,0.317125744,1,3,3,0,1,,,,,,,,,
0,48.76922553,-1.482315364,0.328786054,1,3,0,0,1,,,,,,,,,
0,109.1705646,-1.599455227,0.297688567,1,3,0,1,1,,,,,,,,,
0,78.2975427,-1.678356507,0.293019025,1,3,0,2,1,,,,,,,,,
0,74.812913,-1.693365267,0.295541362,1,3,0,3,1,,,,,,,,,
0,170.5970053,-1.721540557,0.310940244,1,3,0,4,1,,,,,,,,,
0,119.9536471,-1.33108624,0.325915792,1,3,0,5,1,,,,,,,,,
0,4.834080513,-1.026976142,0.366243092,1,3,0,6,1,,,,,,,,,
0,5.433148208,-1.251756403,0.215929948,1,3,0,7,1,,,,,,,,,
0,30.69344432,-1.48026724,0.11625463,1,3,0,8,1,,,,,,,,,
0,31.69499985,-1.478139112,0.144832975,1,3,0,9,1,,,,,,,,,
0,40.31543685,-1.464267386,0.215124783,1,3,0,10,1,,,,,,,,,
0,64.30391472,-1.540624644,0.344679116,1,3,0,11,1,,,,,,,,,
0,10.14306728,-1.27713253,0.399132704,1,3,0,0,2,,,,,,,,,
0,14.37788881,-1.360779752,0.202590289,1,3,1,0,2,,,,,,,,,
0,121.8611074,-1.680826739,0.224203395,1,3,2,0,2,,,,,,,,,
0,35.45617817,-1.39743586,0.338219569,1,3,3,0,2,,,,,,,,,
0,10.14306728,-1.27713253,0.399132704,1,3,0,0,2,,,,,,,,,
0,62.97156331,-1.395304057,0.347658236,1,3,0,1,2,,,,,,,,,
0,70.37315952,-1.514515925,0.325330804,1,3,0,2,2,,,,,,,,,
0,162.6613905,-1.699152565,0.279764757,1,3,0,3,2,,,,,,,,,
0,285.8974868,-1.82188458,0.227982115,1,3,0,4,2,,,,,,,,,
0,365.8896748,-1.783892734,0.192030995,1,3,0,5,2,,,,,,,,,
0,350.1638298,-1.606526829,0.148224226,1,3,0,6,2,,,,,,,,,
0,171.3980671,-1.481285459,0.098761721,1,3,0,7,2,,,,,,,,,
0,83.23095767,-1.513980082,0.065516779,1,3,0,8,2,,,,,,,,,
0,44.63076372,-1.441308298,0.08471863,1,3,0,9,2,,,,,,,,,
0,29.8666367,-1.407995521,0.157446397,1,3,0,10,2,,,,,,,,,
0,35.88369555,-1.410375195,0.251385182,1,3,0,11,2,,,,,,,,,
0,5.71143766,-1.112157649,0.383769068,1,3,0,0,3,,,,,,,,,
0,30.52869463,-1.154260203,0.325862232,1,3,1,0,3,,,,,,,,,
0,146.1224411,-1.579653664,0.195920768,1,3,2,0,3,,,,,,,,,
0,6.344132199,-1.11640226,0.387292661,1,3,3,0,3,,,,,,,,,
0,5.71143766,-1.112157649,0.383769068,1,3,0,0,3,,,,,,,,,
0,104.841719,-1.227790196,0.29511847,1,3,0,1,3,,,,,,,,,
0,171.1203895,-1.448269252,0.235811292,1,3,0,2,3,,,,,,,,,
0,255.1119432,-1.692875817,0.180438791,1,3,0,3,3,,,,,,,,,
0,352.408753,-1.905857685,0.120612435,1,3,0,4,3,,,,,,,,,
0,471.3293574,-1.981174055,0.090973989,1,3,0,5,3,,,,,,,,,
0,460.0436737,-1.814281318,0.075600753,1,3,0,6,3,,,,,,,,,
0,319.8746524,-1.594436869,0.085386433,1,3,0,7,3,,,,,,,,,
0,197.4604885,-1.513431771,0.087587434,1,3,0,8,3,,,,,,,,,
0,85.26173743,-1.339252235,0.103662658,1,3,0,9,3,,,,,,,,,
0,30.2936175,-1.294863731,0.076605866,1,3,0,10,3,,,,,,,,,
0,12.2741303,-1.31647137,0.146887133,1,3,0,11,3,,,,,,,,,
0,53.94279687,-1.331959144,0.363552858,1,3,0,0,4,,,,,,,,,
0,49.88225708,-1.13491952,0.275411162,1,3,1,0,4,,,,,,,,,
0,158.3679927,-1.500893009,0.20226327,1,3,2,0,4,,,,,,,,,
0,85.13241612,-1.360518436,0.291613928,1,3,3,0,4,,,,,,,,,
0,53.94279687,-1.331959144,0.363552858,1,3,0,0,4,,,,,,,,,
0,168.8696392,-1.407824724,0.263168838,1,3,0,1,4,,,,,,,,,
0,240.4305746,-1.547648055,0.204339247,1,3,0,2,4,,,,,,,,,
0,303.2259022,-1.683961791,0.17136919,1,3,0,3,4,,,,,,,,,
0,363.8418219,-1.800436834,0.138496715,1,3,0,4,4,,,,,,,,,
0,416.7465549,-1.82861873,0.146384046,1,3,0,5,4,,,,,,,,,
0,380.1074445,-1.690613239,0.102780244,1,3,0,6,4,,,,,,,,,
0,245.2409664,-1.418181695,0.136420106,1,3,0,7,4,,,,,,,,,
0,181.4623461,-1.427293838,0.137598886,1,3,0,8,4,,,,,,,,,
0,160.6092061,-1.367468056,0.096400332,1,3,0,9,4,,,,,,,,,
0,146.0313062,-1.356828507,0.087854296,1,3,0,10,4,,,,,,,,,
0,117.7476096,-1.430267511,0.155291331,1,3,0,11,4,,,,,,,,,
0,116.5670233,-1.514778648,0.352320829,1,3,0,0,5,,,,,,,,,
0,41.71353178,-1.094795871,0.267144444,1,3,1,0,5,,,,,,,,,
0,147.526902,-1.458415404,0.25471317,1,3,2,0,5,,,,,,,,,
0,185.3397714,-1.626467766,0.319898484,1,3,3,0,5,,,,,,,,,
0,116.5670233,-1.514778648,0.352320829,1,3,0,0,5,,,,,,,,,
0,266.3419593,-1.624974597,0.267332128,1,3,0,1,5,,,,,,,,,
0,320.0901362,-1.701807586,0.228237641,1,3,0,2,5,,,,,,,,,
0,385.464043,-1.809611199,0.205417619,1,3,0,3,5,,,,,,,,,
0,421.7927279,-1.851801262,0.184035762,1,3,0,4,5,,,,,,,,,
0,405.5357292,-1.819723464,0.180510284,1,3,0,5,5,,,,,,,,,
0,297.3742195,-1.577713374,0.181496066,1,3,0,6,5,,,,,,,,,
0,106.8247656,-1.100455326,0.193602104,1,3,0,7,5,,,,,,,,,
0,98.31295428,-1.13888976,0.203494448,1,3,0,8,5,,,,,,,,,
0,150.5441793,-1.321737717,0.153467169,1,3,0,9,5,,,,,,,,,
0,222.6959177,-1.487678522,0.149384324,1,3,0,10,5,,,,,,,,,
0,242.012362,-1.621197316,0.214859997,1,3,0,11,5,,,,,,,,,
0,213.0207292,-1.743368239,0.329912864,1,3,0,0,6,,,,,,,,,
0,5.310659089,-1.003857747,0.270632761,1,3,1,0,6,,,,,,,,,
0,99.17789984,-1.382333846,0.306341842,1,3,2,0,6,,,,,,,,,
0,304.0116778,-1.820205918,0.313103615,1,3,3,0,6,,,,,,,,,
0,213.0207292,-1.743368239,0.329912864,1,3,0,0,6,,,,,,,,,
0,317.2834674,-1.806386488,0.291000702,1,3,0,1,6,,,,,,,,,
0,377.5574954,-1.838174829,0.263162242,1,3,0,2,6,,,,,,,,,
0,417.7903322,-1.902085562,0.256879632,1,3,0,3,6,,,,,,,,,
0,418.3219131,-1.892217611,0.255849461,1,3,0,4,6,,,,,,,,,
0,387.7661878,-1.838416798,0.258425094,1,3,0,5,6,,,,,,,,,
0,310.1833425,-1.687596533,0.250817743,1,3,0,6,6,,,,,,,,,
0,82.50219961,-1.189445108,0.256183664,1,3,0,7,6,,,,,,,,,
0,7.430582764,-0.995529787,0.269143981,1,3,0,8,6,,,,,,,,,
0,84.69298003,-1.244576969,0.274823141,1,3,0,9,6,,,,,,,,,
0,199.9594511,-1.586894422,0.292090146,1,3,0,10,6,,,,,,,,,
0,299.430444,-1.797887066,0.333600231,1,3,0,11,6,,,,,,,,,
0,123.0140445,-1.505401593,0.409067436,1,3,0,0,7,,,,,,,,,
0,-34.09641889,-1.098841778,0.401917752,1,3,1,0,7,,,,,,,,,
0,8.546877456,-1.20746217,0.409975732,1,3,2,0,7,,,,,,,,,
0,205.1736563,-1.592900943,0.396136652,1,3,3,0,7,,,,,,,,,
0,123.0140445,-1.505401593,0.409067436,1,3,0,0,7,,,,,,,,,
0,220.079793,-1.666274286,0.367173061,1,3,0,1,7,,,,,,,,,
0,316.1668716,-1.809979566,0.323054835,1,3,0,2,7,,,,,,,,,
0,316.6095903,-1.872867899,0.324758948,1,3,0,3,7,,,,,,,,,
0,288.2037493,-1.869324887,0.332902615,1,3,0,4,7,,,,,,,,,
0,265.2675513,-1.842584804,0.341855583,1,3,0,5,7,,,,,,,,,
0,224.1695553,-1.816150006,0.338177727,1,3,0,6,7,,,,,,,,,
0,107.5324104,-1.617778357,0.349646143,1,3,0,7,7,,,,,,,,,
0,-2.222467861,-1.326759553,0.376948817,1,3,0,8,7,,,,,,,,,
0,38.51539066,-1.413657477,0.418357081,1,3,0,9,7,,,,,,,,,
0,127.4180976,-1.592955113,0.441813443,1,3,0,10,7,,,,,,,,,
0,220.9101454,-1.737181463,0.467706045,1,3,0,11,7,,,,,,,,,
0,38.36165407,-1.43654129,0.359348698,2,0,0,0,0,,,,,,,,,
0,121.4769602,-1.70035784,0.183234616,2,0,1,0,0,,,,,,,,,
0,307.3535792,-2.111828923,0.266880644,2,0,2,0,0,,,,,,,,,
0,40.05834809,-1.438470871,0.356403498,2,0,3,0,0,,,,,,,,,
0,38.36165407,-1.43654129,0.359348698,2,0,0,0,0,,,,,,,,,
0,341.9165949,-1.879547761,0.201273763,2,0,0,1,0,,,,,,,,,
0,350.656758,-2.061596487,0.214604574,2,0,0,2,0,,,,,,,,,
0,305.50571,-2.110738164,0.266345772,2,0,0,3,0,,,,,,,,,
0,26.32696095,-1.357768166,0.166614375,2,0,0,4,0,,,,,,,,,
0,-6.099519193,-1.010545504,0.192583269,2,0,0,5,0,,,,,,,,,
